日期,工作名稱,公司名稱,公司地址,薪資,工作內容,地區,經歷,學歷,公司人數,文章編號,工作網址
5/28,元大領航計劃-理財業務菁英(福營分公司),元大金融控股股份有限公司(元大金控) (元大證券) (元大銀行),新北市新莊區龍安路284號1樓,"25,000",負責經紀業務之受託買賣及兩權(權證/選擇權)、複委託、基金、保險等商品之銷售及推廣我們有最完整的教育訓練規劃，整包元大know how帶著走，讓您贏在起跑線!!歡迎您的投遞履歷,新北市新莊區,經歷不拘,學歷不拘,上市上櫃,4c4ci,www.104.com.tw/job/4c4ci?jobsource=jolist_c_relevance
6/03,〔個金〕消費金融電話行銷專員(台中),台新金控_台新國際商業銀行股份有限公司,台中市南屯區東興路二段187號6樓,"24,000",1.以電話銷售方式，針對本行客戶銷售無擔保的信用貸款產品。公司提供優質系統客戶名單，純為內勤電話行銷。2.提供客戶最適合的金融產品專業建議及售後服務。3.屬於正職人員編制，非委外或外包或約聘，保障底薪+業績獎金+年終獎金，並享有公司豐富福,台中市南屯區,經歷不拘,高中,員工9000人,3jw9b,www.104.com.tw/job/3jw9b?jobsource=jolist_c_relevance
6/04,金融理財專員(屏東分公司),永豐金證券股份有限公司,屏東縣屏東市中正路125號4樓,"26,000","1. 提供有關證券、債券、市場條件、投資前途及財務狀況等投資之資料。2. 分析投資市場、債券、外匯及其他財務市場之趨勢。3. 記錄及傳送基金、股票、公債、外匯等買賣訂單。4. 開發客戶。. 維護客戶關係。6. 執行客戶指定之交易事項。(本薪26-35K,另依業績狀況核發業績獎金)",屏東縣屏東市,經歷不拘,高中,員工2100人,6wqar,www.104.com.tw/job/6wqar?jobsource=jolist_c_relevance
6/03,數位金融服務規劃專員,聯邦商業銀行股份有限公司,台北市中山區,"30,000",1、數位金融產品服務應用規劃與流程設計。(網路銀行、行動銀行、電子支付..)2、數位銀行發展趨勢資料蒐集與研究。3、專案管理與執行、跨部門溝通協調。,台北市中山區,1年以上,大學,員工3800人,6g02w,www.104.com.tw/job/6g02w?jobsource=2018indexpoc
5/28,元大領航計劃-理財業務菁英(鹿港分公司),元大金融控股股份有限公司(元大金控) (元大證券) (元大銀行),彰化縣鹿港鎮公園一路88號,"25,000",負責經紀業務之受託買賣及兩權(權證/選擇權)、複委託、基金、保險等商品之銷售及推廣我們有最完整的教育訓練規劃，整包元大know how帶著走，讓您贏在起跑線!!歡迎您的投遞履歷,彰化縣鹿港鎮,經歷不拘,學歷不拘,上市上櫃,2pgwu,www.104.com.tw/job/2pgwu?jobsource=2018indexpoc
5/28,元大領航計劃-理財業務菁英(新竹經國分公司),元大金融控股股份有限公司(元大金控) (元大證券) (元大銀行),新竹市經國路二段100號3樓,"25,000",負責經紀業務之受託買賣及兩權(權證/選擇權)、複委託、基金、保險等商品之銷售及推廣我們有最完整的教育訓練規劃，整包元大know how帶著走，讓您贏在起跑線!!歡迎您的投遞履歷,新竹市,經歷不拘,學歷不拘,上市上櫃,3fe5s,www.104.com.tw/job/3fe5s?jobsource=2018indexpoc
5/28,元大銀行-風險管理部-作業風險管理及整合風險管理(含資本計提)人員,元大金融控股股份有限公司(元大金控) (元大證券) (元大銀行),台北市松山區敦化南路一段66號,待遇面議,一、曾擔任金融相關或風險管理工作實務1年以上者；對國內外工作具備熱情、認真當責。二、具國際風險管理師(FRM)、專案管理師(PMP)等專業證照者擇優。三、熟悉銀行內部作業程序及Office工具、VBA等統計分析軟體操作能力者佳。,台北市松山區,1年以上,碩士,上市上櫃,33rbj,www.104.com.tw/job/33rbj?jobsource=2018indexpoc
6/01,【微型企業】金融行銷業務人員（新竹）,中租控股_中租迪和股份有限公司,新竹縣竹北市勝利一路1號7樓,"37,000",主要服務營運週轉金需求較小的微型/新創企業，客戶家數最多，快速累積各行業知識與企業授信實務。若您希望…歡迎投遞本職缺!-追求薪資獎金快速成長/升遷管道透明暢通-獲得業務開發/財務管理/產業分析/風險控管的能力-接受國際認證的員工培訓及輔導員一對一的指導-擁有派外發展的舞台 -成為企業主信賴的財務顧問在這份工作中，您需要從事：1. 企業客戶名單蒐集2. 電話推廣有潛力客戶3. 拜訪客戶，確認其需求4. 提出客製化解決方案. 業審溝通共同評估風險與達成業績目標6. 客戶透過中租的協助實現其願景7. 維繫客戶關係，並在下次服務時提供更高的附加價值您需要具備的特質：-在面對業務開發的挫折時，能持續尋求問題解決的方式、突破困境、不輕易放棄。-在面對工作任務時，能夠迅速回應，採取行動，擁有超越目標的企圖心。-在面對瞬息萬變的企業動態時，能樂於不斷學習新知，自我成長突破。備註：本職缺通過試用後，有機會透過內部徵選加入亞太MA(海外業務儲備幹部)專案更多資訊，請見「中租人才招募網」https://www.hr5871.chailease.com.tw/chailease.html,新竹縣竹北市,經歷不拘,大學,員工1400人,2zn06,www.104.com.tw/job/2zn06?jobsource=2018indexpoc
5/28,元大金控-投信通路事業部業務助理,元大金融控股股份有限公司(元大金控) (元大證券) (元大銀行),台北市中山區南京東路三段219號11樓,"30,000",1.基金開戶及交易相關作業2.洗錢防制相關作業3.業績報表及核銷相關事務4.業務營運各項業務支援.法令遵循或查核相關之內部管理,台北市中山區,2年以上,專科,上市上櫃,46w3u,www.104.com.tw/job/46w3u?jobsource=2018indexpoc
5/28,元大領航計劃-理財業務菁英(大統分公司),元大金融控股股份有限公司(元大金控) (元大證券) (元大銀行),"新竹市林森路29號5,6樓","25,000",負責經紀業務之受託買賣及兩權(權證/選擇權)、複委託、基金、保險等商品之銷售及推廣我們有最完整的教育訓練規劃，整包元大know how帶著走，讓您贏在起跑線!!歡迎您的投遞履歷,新竹市,經歷不拘,學歷不拘,上市上櫃,2pgtg,www.104.com.tw/job/2pgtg?jobsource=2018indexpoc
6/04,【企業金融】金融業務菁英(台南),日盛國際租賃股份有限公司,台南市永康區中華路1-3號4樓A室,"30,000",若您追求有競爭力的薪資、擁有派外機會、成為企業主的信賴夥伴，歡迎投遞本職缺，日盛歡迎您！1. 法人融資業務之推廣及維護。2. 分析產業財報及營運狀況，並提供財務規劃建議。3. 辦理授信案件申請並進行現場訪查。,台南市永康區,經歷不拘,專科,,59kp9,www.104.com.tw/job/59kp9?jobsource=2018indexpoc
5/28,元大領航計劃-理財業務菁英(新竹分公司),元大金融控股股份有限公司(元大金控) (元大證券) (元大銀行),新竹市民生路276號2樓,"25,000",負責經紀業務之受託買賣及兩權(權證/選擇權)、複委託、基金、保險等商品之銷售及推廣我們有最完整的教育訓練規劃，整包元大know how帶著走，讓您贏在起跑線!!歡迎您的投遞履歷,新竹市,經歷不拘,學歷不拘,上市上櫃,3y01o,www.104.com.tw/job/3y01o?jobsource=2018indexpoc
6/01,【微型企業】金融行銷業務人員（新莊）,中租控股_中租迪和股份有限公司,新北市新莊區中正路80號5F,"37,000",主要服務營運週轉金需求較小的微型/新創企業，客戶家數最多，快速累積各行業知識與企業授信實務。若您希望…歡迎投遞本職缺!-追求薪資獎金快速成長/升遷管道透明暢通-獲得業務開發/財務管理/產業分析/風險控管的能力-接受國際認證的員工培訓及輔導員一對一的指導-擁有派外發展的舞台 -成為企業主信賴的財務顧問在這份工作中，您需要從事：1. 企業客戶名單蒐集2. 電話推廣有潛力客戶3. 拜訪客戶，確認其需求4. 提出客製化解決方案. 業審溝通共同評估風險與達成業績目標6. 客戶透過中租的協助實現其願景7. 維繫客戶關係，並在下次服務時提供更高的附加價值您需要具備的特質：-在面對業務開發的挫折時，能持續尋求問題解決的方式、突破困境、不輕易放棄。-在面對工作任務時，能夠迅速回應，採取行動，擁有超越目標的企圖心。-在面對瞬息萬變的企業動態時，能樂於不斷學習新知，自我成長突破。備註：本職缺通過試用後，有機會透過內部徵選加入亞太MA(海外業務儲備幹部)專案更多資訊，請見「中租人才招募網」https://www.hr5871.chailease.com.tw/chailease.html,新北市新莊區,經歷不拘,大學,員工1400人,2s50w,www.104.com.tw/job/2s50w?jobsource=2018indexpoc
6/05,境外基金產品經理 (PM),國泰證券投資顧問股份有限公司,台北市信義區,待遇面議,1. 共同基金研究與包裝：基金產品與相關金融市場研究，並製作產品文宣資料2. 投資組合建議：提供基金投資組合建議3. 專題研究：針對金融市場/基金產品的重要議題製作專題，並進行簡報4. 境外基金公司聯繫：需具備流利的英文聽說讀寫能力,台北市信義區,2年以上,碩士,員工50人,5tx1n,www.104.com.tw/job/5tx1n?jobsource=2018indexpoc
6/01,【微型企業】金融行銷業務人員（內湖）,中租控股_中租迪和股份有限公司,台北市內湖區瑞光路362號,"37,000",主要服務營運週轉金需求較小的微型/新創企業，客戶家數最多，快速累積各行業知識與企業授信實務。若您希望…歡迎投遞本職缺!-追求薪資獎金快速成長/升遷管道透明暢通-獲得業務開發/財務管理/產業分析/風險控管的能力-接受國際認證的員工培訓及輔導員一對一的指導-擁有派外發展的舞台 -成為企業主信賴的財務顧問在這份工作中，您需要從事：1. 企業客戶名單蒐集2. 電話推廣有潛力客戶3. 拜訪客戶，確認其需求4. 提出客製化解決方案. 業審溝通共同評估風險與達成業績目標6. 客戶透過中租的協助實現其願景7. 維繫客戶關係，並在下次服務時提供更高的附加價值您需要具備的特質：-在面對業務開發的挫折時，能持續尋求問題解決的方式、突破困境、不輕易放棄。-在面對工作任務時，能夠迅速回應，採取行動，擁有超越目標的企圖心。-在面對瞬息萬變的企業動態時，能樂於不斷學習新知，自我成長突破。備註：本職缺通過試用後，有機會透過內部徵選加入亞太MA(海外業務儲備幹部)專案更多資訊，請見「中租人才招募網」https://www.hr5871.chailease.com.tw/chailease.html,台北市內湖區,經歷不拘,大學,員工1400人,2v20z,www.104.com.tw/job/2v20z?jobsource=2018indexpoc
6/04,金融資訊工程師,慶燁科技股份有限公司,台北市中正區重慶南路一段75號5樓,"38,000","1. 金融應用軟體（銀行相關）程式撰寫及測試。2. 懂C或JAVA。3. 使用Linux。4. 熟悉SQL者佳。這份工作可以讓你學習到a.由於我們公司參與國內外許多先進銀行之應用系統開發建置, 負責銀行支付系統及應用系統整",台北市中正區,經歷不拘,專科,員工45人,3bbba,www.104.com.tw/job/3bbba?jobsource=2018indexpoc
6/02,2020外商徵才 金融新進人員 週休二日 薪30K↑ 無經驗可 CH,全球人事顧問股份有限公司,台北市大安區忠孝東路4段230號7樓,"30,600",●週休二日●年假10天↑、員工福利金●錄取即為正式行員，免通過一般招考，進入金融業優良管道●不需陌生開發、提供銀行優質名單●無經驗可，提供專業培訓課程，進入金融業優良管道工作性質：1.透過電話外撥和銀行既有名單客戶，進,台北市大安區,經歷不拘,高中,,63320,www.104.com.tw/job/63320?jobsource=2018indexpoc
6/01,【無經驗可】外商銀行金融理財服務專員AM,全球人事顧問股份有限公司,台北市中山區,"26,000",**歡迎應屆畢業生對金融業有熱情，願意挑戰高薪者***工作內容1.透過駐點分行開發客戶，提供金融商品銷售2.針對客戶需求推薦最適當商品，並運用多元銷售模式   -面銷Walk in客戶 / 電銷分行既有客戶名單 / 陌生拜訪分,台北市中山區,經歷不拘,專科,,6xnxk,www.104.com.tw/job/6xnxk?jobsource=2018indexpoc
5/28,元大領航計劃-理財業務菁英(清水分公司),元大金融控股股份有限公司(元大金控) (元大證券) (元大銀行),台中市清水區中山路170號5樓,"25,000",負責經紀業務之受託買賣及兩權(權證/選擇權)、複委託、基金、保險等商品之銷售及推廣我們有最完整的教育訓練規劃，整包元大know how帶著走，讓您贏在起跑線!!歡迎您的投遞履歷,台中市清水區,經歷不拘,學歷不拘,上市上櫃,2pgpk,www.104.com.tw/job/2pgpk?jobsource=2018indexpoc
5/28,元大領航計劃-理財業務菁英(博愛分公司),元大金融控股股份有限公司(元大金控) (元大證券) (元大銀行),高雄市左營區明誠二路491號B1,"25,000",負責經紀業務之受託買賣及兩權(權證/選擇權)、複委託、基金、保險等商品之銷售及推廣我們有最完整的教育訓練規劃，整包元大know how帶著走，讓您贏在起跑線!!歡迎您的投遞履歷,高雄市左營區,經歷不拘,學歷不拘,上市上櫃,2pgu1,www.104.com.tw/job/2pgu1?jobsource=2018indexpoc
